code_1,code_2,code_3,code_4,code_5,name_1,name_2,name_3,name_4,name_5,Short
alquife_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Alquife, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
baza_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Baza, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
benalua_de_guadix_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Benalúa de Guadix, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
benalua_de_las_villas_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Benalúa de las Villas, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
benamaurel_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Benamaurel, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
busquistar_municipality_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Busquístar, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
campotejar_municipality_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Campotéjar, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
cullar_baza_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Cúllar-Baza, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
castell_de_ferro_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Castell de Ferro, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
castril_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Castril, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
colomera_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Colomera, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
cortes_de_baza_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Cortes de Baza, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
cuevas_del_campo_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Cuevas del Campo, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
dolar_municipality_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Dólar, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
darro_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Darro, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
dehesas_de_guadix_municipality_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Dehesas de Guadix, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
dehesas_viejas_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Dehesas Viejas, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
deifontes_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Deifontes, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
diezma_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Diezma, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
domingo_perez_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Domingo Pérez, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
ferreira_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Ferreira, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
fonelas_municipality_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Fonelas, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
galera_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Galera, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
gor_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Gor, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
guadahortuna_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Guadahortuna, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
guadix_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Guadix, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
gualchos_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Gualchos, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
huescar_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Huéscar, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
iznalloz_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Iznalloz, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
la_calahorra_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"La Calahorra, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
la_montillana_municipality_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"La Montillana, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
lujar_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Lújar, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
lugros_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Lugros, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
mecina_bombaron_municipality_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Mecina Bombarón, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
moreda_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Moreda, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
motril_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Motril, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
orce_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Orce, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
portugos_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Pórtugos, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
pinar_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Píñar, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
policar_municipality_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Polícar, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
polopos_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Polopos, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
puebla_de_don_fadrique_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Puebla de Don Fadrique, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
torre-cardela_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Torre-Cardela, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
torvizcon_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Torvizcón, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
turon_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Turón, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
ugijar_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Ugíjar, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
yegen_notgeld,granada_province_notgeld,espagne_guerre-civile,spain,spain,"Yegen, Municipality of","Granada, Province of",Spanish notgeld,Spain,Spain,granada_province_notgeld
guadalajara_spain_notgeld,guadalajara_province_notgeld,espagne_guerre-civile,spain,spain,"Guadalajara, Municipality of (Spain)","Guadalajara, Province of",Spanish notgeld,Spain,Spain,guadalajara_province_notgeld
ainsa_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Aínsa, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
albalate_de_cinca_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Albalate de Cinca, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
albalatillo_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Albalatillo, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
albelda_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Albelda, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
alcampel_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Alcampel, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
alcolea_de_cinca_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Alcolea de Cinca, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
alcubierre_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Alcubierre, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
alfantega_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Alfántega, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
almunia_de_cinca_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Almunia de Cinca, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
altorricon_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Altorricón, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
angues_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Angüés, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
aren_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Arén, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
azanuy_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Azanuy, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
baells_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Baélls, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
barbastro_county_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Barbastro, County of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
barbastro_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Barbastro, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
benabarre_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Benabarre, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
benasque_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Benasque, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
binefar_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Binéfar, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
binaced_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Binaced, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
boltana_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Boltaña, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
broto_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Broto, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
campo_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Campo, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
candasnos_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Candasnos, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
capdesaso_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Capdesaso, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
castanesa_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Castanesa, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
castejon_de_sos_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Castejón de Sos, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
castigaleu_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Castigaleu, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
conchel_de_cinca_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Conchel de Cinca, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
esplus_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Esplús, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
estada_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Estada, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
estadilla_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Estadilla, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
estiche_de_cinca_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Estiche de Cinca, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
estopinan_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Estopiñán, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
fonz_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Fonz, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
fraga_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Fraga, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
granen_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Grañén, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
graus_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Graus, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
ibieca_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Ibieca, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
la_puebla_de_castro_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"La Puebla de Castro, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
la_puebla_de_castro_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"La Puebla de Castro, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
la_puebla_de_roda_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"La Puebla de Roda, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
labuerda_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Labuerda, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
laguarres_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Laguarres, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
lanaja_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Lanaja, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
lascuarre_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Lascuarre, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
laspaules_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Laspaúles, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
laspuna_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Laspuña, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
lecina_de_cinca_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Lecina de Cinca, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
montanana_district_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Montañana, District of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
monzon_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Monzón, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
nacha_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Nachá, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
naval_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Naval, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
olvena_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Olvena, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
ontinena_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Ontiñena, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
pallaruelo_de_monegros_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Pallaruelo de Monegros, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
penalba_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Peñalba, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
polenino_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Poleñino, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
pomar_de_cinca_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Pomar de Cinca, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
puertolas_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Puértolas, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
robres_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Robres, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
roda_de_isabena_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Roda de Isábena, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
salas_altas_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Salas Altas, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
sangarren_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Sangarrén, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
santalecina_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Santalecina, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
santorens_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Santoréns, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
sarinena_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Sariñena, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
selgua_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Selgua, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
sena_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Sena, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
tamarite_de_litera_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Tamarite de Litera, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
tolva_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Tolva, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
torla_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Torla, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
torralba_de_aragon_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Torralba de Aragón, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
torrente_de_cinca_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Torrente de Cinca, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
torres_del_obispo_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Torres del Obispo, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
velilla_de_cinca_municipality_notgeld,huesca_province_notgeld,espagne_guerre-civile,spain,spain,"Velilla de Cinca, Municipality of","Huesca, Province of",Spanish notgeld,Spain,Spain,huesca_province_notgeld
albanchez_de_ubeda_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Albanchez de Úbeda, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
alcaudete_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Alcaudete, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
andujar_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Andújar, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
arjonilla_municipality_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Arjonilla, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
ubeda_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Úbeda, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
banos_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Baños, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
baeza_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Baeza, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
bailen_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Bailén, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
beas_de_segura_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Beas de Segura, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
bedmar_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Bedmar, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
begijar_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Begíjar, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
benatae_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Benatae, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
cabra_del_santo_cristo_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Cabra del Santo Cristo, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
cambil_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Cambil, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
campillo_de_arenas_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Campillo de Arenas, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
canena_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Canena, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
carchelejo_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Carchelejo, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
castellar_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Castellar, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
castillo_de_locubin_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Castillo de Locubín, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
cazalilla_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Cazalilla, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
escanuela_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Escañuela, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
espeluy_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Espeluy, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
frailes_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Frailes, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
genave_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Génave, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
guarroman_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Guarromán, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
hinojares_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Hinojares, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
hornos_de_segura_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Hornos de Segura, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
huelma_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Huelma, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
huesa_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Huesa, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
ibros_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Ibros, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
jodar_notgeld,jaen_province_notgeld,espagne_guerre-civile,spain,spain,"Jódar, Municipality of","Jaén, Province of",Spanish notgeld,Spain,Spain,jaen_province_notgeld
